Message,Id,Version,Qualifiers,Level,Task,Opcode,Keywords,RecordId,ProviderName,ProviderId,LogName,ProcessId,ThreadId,MachineName,UserId,TimeCreated,ActivityId,RelatedActivityId,ContainerLog,MatchedQueryIds,Bookmark,LevelDisplayName,OpcodeDisplayName,TaskDisplayName,KeywordsDisplayNames,Properties
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0,,0,13824,0,-9.21436E+18,651509,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044,10320,Pallavi,,8/22/2025 10:00,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0,,0,13824,0,-9.21436E+18,651508,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044,10320,Pallavi,,8/22/2025 10:00,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0,,0,13824,0,-9.21436E+18,651507,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044,7180,Pallavi,,8/22/2025 10:00,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0,,0,13824,0,-9.21436E+18,651506,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044,8728,Pallavi,,8/22/2025 10:00,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0,,0,13824,0,-9.21436E+18,651505,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044,8728,Pallavi,,8/22/2025 10:00,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0,,0,13824,0,-9.21436E+18,651504,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044,8728,Pallavi,,8/22/2025 10:00,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0,,0,13824,0,-9.21436E+18,651503,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044,8728,Pallavi,,8/22/2025 10:00,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0,,0,13824,0,-9.21436E+18,651502,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044,8728,Pallavi,,8/22/2025 10:00,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0,,0,13824,0,-9.21436E+18,651501,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044,7180,Pallavi,,8/22/2025 10:00,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0,,0,13824,0,-9.21436E+18,651500,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044,8728,Pallavi,,8/22/2025 10:00,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0,,0,13824,0,-9.21436E+18,651499,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044,8728,Pallavi,,8/22/2025 10:00,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0,,0,13824,0,-9.21436E+18,651498,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044,8728,Pallavi,,8/22/2025 10:00,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0,,0,13824,0,-9.21436E+18,651497,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044,8728,Pallavi,,8/22/2025 10:00,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0,,0,13824,0,-9.21436E+18,651496,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044,7180,Pallavi,,8/22/2025 10:00,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0,,0,13824,0,-9.21436E+18,651495,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044,7180,Pallavi,,8/22/2025 10:00,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0,,0,13824,0,-9.21436E+18,651494,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044,7180,Pallavi,,8/22/2025 10:00,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0,,0,13824,0,-9.21436E+18,651493,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044,7180,Pallavi,,8/22/2025 10:00,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0,,0,13824,0,-9.21436E+18,651492,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044,7180,Pallavi,,8/22/2025 10:00,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0,,0,13824,0,-9.21436E+18,651491,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044,7180,Pallavi,,8/22/2025 10:00,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0,,0,13824,0,-9.21436E+18,651490,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044,7180,Pallavi,,8/22/2025 10:00,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0,,0,13824,0,-9.21436E+18,651489,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044,7180,Pallavi,,8/22/2025 10:00,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0,,0,13824,0,-9.21436E+18,651488,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044,7180,Pallavi,,8/22/2025 10:00,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0,,0,13824,0,-9.21436E+18,651487,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044,10320,Pallavi,,8/22/2025 10:00,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0,,0,13824,0,-9.21436E+18,651486,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044,8728,Pallavi,,8/22/2025 10:00,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0,,0,13824,0,-9.21436E+18,651485,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044,8728,Pallavi,,8/22/2025 10:00,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0,,0,13824,0,-9.21436E+18,651484,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044,8728,Pallavi,,8/22/2025 10:00,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0,,0,13824,0,-9.21436E+18,651483,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044,8728,Pallavi,,8/22/2025 10:00,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0,,0,13824,0,-9.21436E+18,651482,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044,8728,Pallavi,,8/22/2025 10:00,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0,,0,13824,0,-9.21436E+18,651481,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044,8728,Pallavi,,8/22/2025 10:00,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0,,0,13824,0,-9.21436E+18,651480,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044,8728,Pallavi,,8/22/2025 10:00,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0,,0,13824,0,-9.21436E+18,651479,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044,7180,Pallavi,,8/22/2025 10:00,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0,,0,13824,0,-9.21436E+18,651478,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044,7180,Pallavi,,8/22/2025 10:00,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0,,0,13824,0,-9.21436E+18,651477,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044,7180,Pallavi,,8/22/2025 10:00,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
"Credential Manager credentials were read.

Subject:
	Security ID:		S-1-5-21-526676626-1424332610-3041271291-1001
	Account Name:		palla
	Account Domain:		PALLAVI
	Logon ID:		0x9FD690A
	Read Operation:		Enumerate Credentials

This event occurs when a user performs a read operation on stored credentials in Credential Manager.",5379,0,,0,13824,0,-9.21436E+18,651476,Microsoft-Windows-Security-Auditing,54849625-5478-4994-a5ba-3e3b0328c30d,Security,1044,7180,Pallavi,,8/22/2025 10:00,c4ca9b73-111d-0000-28a7-cac41d11dc01,,d:\loganalyzerproject\data\security.evtx,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Log Always,?E?,User Account Management,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
